,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
62,1398618430098468873,"RT @policemedianews: DG जेल आनंद कुमार के नेतृत्व में बदल गई जेलों की छवि...
एक तरफ लोग जेल आने से डरते हैं तो वहीं #कोरोना_संक्रमण के म…",2021-05-29 12:33:13,7,0,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,0,1,1,155
63,1392751058070343680,@myogiadityanath @Uppolice @AnujaJaiswalTOI @bstvlive https://t.co/1wmWYXSplp,2021-05-13 07:58:22,0,2,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,4,155
64,1392744228766117891,@AnujaJaiswalTOI @Uppolice उपरोक्त ट्वीट का डीजी जेल श्री आनंद कुमार जी द्वारा तत्काल संज्ञान लेते हुए घटना से संबं… https://t.co/jvIkg3Ldid,2021-05-13 07:31:14,2,22,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,2,155
65,1388074675637563395,@Sahugovindmrj @CMOfficeUP @myogiadityanath @UPGovt @IndianHRConsult @AwasthiAwanishK @DmMaharajganj @ChiefSecyUP… https://t.co/0MhSRpaLGt,2021-04-30 10:16:06,1,3,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,8,155
66,1387854320557690880,"RT @aap_ka_santosh: यूपी की जेलों में कोरोना पर काबू ! सबक उनके लिए जिनके लिए जेले थी अराजकता का अड्डा,अब बन गई संक्रमण में safe house

 @a…",2021-04-29 19:40:29,6,0,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,0,0,2,155
67,1385956857957666819,@PANDIT6036 @myogiadityanath @dgpup @aajtak @AHindinews @ChiefSecyUP कतिपय जेलों में होमगार्ड्स के मानदेय  एकाधिक… https://t.co/w1arBZxw53,2021-04-24 14:00:39,41,55,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,6,155
68,1385954348698460165,@RamgopalsinghV @myogiadityanath @dgpup @aajtak @AHindinews @ChiefSecyUP मैंने कार्यभार ग्रहण करते ही इस समस्या के… https://t.co/HWn1uQ0w8G,2021-04-24 13:50:41,1,1,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,6,155
69,1385898929720463360,@myogiadityanath @dgpup @aajtak @AHindinews @ChiefSecyUP https://t.co/1kjSzIEBwM,2021-04-24 10:10:28,12,21,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,5,155
70,1381972991123148801,प्रदेश में कोविड संक्रमण में हो रही अप्रत्याशित वृद्धि को दृष्टिगत कारागारों में निरुध्द बन्दियों को संक्रमण से बचा… https://t.co/XRf9czsipQ,2021-04-13 14:10:11,2,35,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
71,1381971744664080386,मास्क निर्माण की प्रक्रिया को  दोबारा प्रारंभ कर दिया जाए सोशल डिस्टेंसिंग का भी यथासंभव पालन एवं बंदियों के बाहर… https://t.co/6RfV505tqY,2021-04-13 14:05:14,1,14,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
72,1381970627012087813,"*आप सभी  अधिकारी कृपया यह सुनिश्चित करें कि पूर्व की भांति जेलों में जिस प्रकार से मास्क एवं सैनिटाइजर का निर्माण,… https://t.co/dshWqISrg7",2021-04-13 14:00:47,8,36,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
73,1381852128130387969,"@anurags7272 @uppstf @Uppolice @myogiadityanath कृपया नोट करें , अभिनव प्रताप सिंह उत्तर प्रदेश की किसी जेल में न… https://t.co/YQNl4JhR31",2021-04-13 06:09:55,0,3,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,4,155
74,1380431096303644672,उन्नाव जेल से प्राप्त रिपोर्ट के अनुसार बंदी भानु शुक्ला ने  जेल में उपद्रव किया रोकने पर बन्दियों और स्टाफ के साथ… https://t.co/RKrY2NVUwN,2021-04-09 08:03:15,3,13,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
75,1380430327810646016,उन्नाव जेल से प्राप्त रिपोर्ट के अनुसार बंदी भानु शुक्ला ने  जेल में उपद्रव किया रोकने पर बन्दियों और स्टाफ के साथ… https://t.co/BuYzNPbbMk,2021-04-09 08:00:11,1,15,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
76,1380393613591412742,@myogiadityanath @dgpup https://t.co/f4OofdWvkH,2021-04-09 05:34:18,1,4,Twitter Web App,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,2,155
77,1380393239002279936,@myogiadityanath @dgpup https://t.co/uuh1FbCzIb,2021-04-09 05:32:49,1,7,Twitter Web App,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,2,155
78,1380170104634179585,ड्रोन कैमरे का बांदा जेल में आज ट्रायल करते हुए जेल अधिकारी https://t.co/KXOm2sH6F4,2021-04-08 14:46:09,1,8,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
79,1380169940506791936,ड्रोन कैमरे से प्राप्त  फुटेज https://t.co/jy9z7oGtNk,2021-04-08 14:45:30,1,13,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
80,1380169822495862788,बॉडी वॉर्न कैमरा पहने हुए बांदा जेल के डिप्टी जेलर प्रभाकांत पांडे https://t.co/dAtM08sYd1,2021-04-08 14:45:02,3,28,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
81,1380169785082716163,बॉडी वॉर्न कैमरा पहने बांदा जेल में  डयूटी करता जेल वार्डर https://t.co/zcu7ZSeVYg,2021-04-08 14:44:53,0,6,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
82,1380169218662887435,"जेल मुख्यालय उ प्र के कमांड सेंटर में  बांदा सहित प्रदेश की
जेलों की सुरक्षा  का जायजा लेते हुए श्री आनन्द कुमार
पु… https://t.co/xQEeCjxcpy",2021-04-08 14:42:38,0,6,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
83,1380168899136679939,"जेल मुख्यालय उ प्र के कमांड सेंटर में  बांदा सहित प्रदेश की
जेलों की सुरक्षा  का जायजा लेते हुए श्री आनन्द कुमार
पु… https://t.co/yrugb1xvVt",2021-04-08 14:41:22,0,11,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
84,1380123785748078595,"RT @Zee_Hindustan: Lucknow से Muhtar Ansari पर रखी जा रही है नज़र, लखनऊ से हो रही है बांदा जेल की निगरानी

WATCH LIVE: https://t.co/73UD3zJ…",2021-04-08 11:42:06,3,0,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,1,155
85,1379689239567233025,@myogiadityanath @dgpup @DDNewsHindi @policemedianews @Republic_Bharat @ANINewsUP @CMOfficeUP https://t.co/fQLN0xpNf5,2021-04-07 06:55:22,0,6,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,7,155
86,1379685278604877826,"●

 *प्रेस विज्ञप्ति* 
 *दिनांक 07. 04. 2021*
उ० प्र०पुलिस की स्पेशल सुरक्षा  टीम के द्वारा पंजाब की रोपड़ जेल से… https://t.co/qYUP1Ju14s",2021-04-07 06:39:38,7,27,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
87,1379682073846312960,प्रत्येक दशा में 24 घण्टे  कारागार तथा मुख्तार अंसारी की सुरक्षा व्यवस्था को सुनिश्चित करने के निर्देश पुलिस महानि… https://t.co/8uTsHz8NYu,2021-04-07 06:26:54,2,13,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
88,1379681815724630019,रोपड़ जेल में मुख्तार अंसारी की करोना जांच किए जाने की कोई रिपोर्ट कारागार को प्राप्त नहीं हुई है माननीय उच्चतम… https://t.co/QoZxF2Ti4k,2021-04-07 06:25:52,3,22,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
89,1379680114116501504,"श्री प्रमोद कुमार त्रिपाठी ,जेलर  तथा दो डिप्टी जेलर पहले से ही थे l
दो नए डिप्टी जेलर तैनात किए गए हैं l 
हेड जेल… https://t.co/gW0QpnzsNh",2021-04-07 06:19:07,8,72,Twitter for Android,1144150768686993409,DgPrisons,DG PRISONS U.P,2019-06-27 07:49:35,This is official Twitter account of director general of prisons Uttar Pradesh.,78,2138,66,Lucknow,1,0,0,155
90,1378567702462169089,"RT @gpupadhyaya: कुसुम किसलय कुञ्ज कोकिल,
कूकते है फाग में।
तन और मन भीगे हुए हैं,
प्रेम और अनुराग में।।
तन प्रफुल्लित मन प्रफुल्लित,
नित न…",2021-04-04 04:38:47,6,0,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,0,0,1,55
91,1376775717959004162,RT @CAPTBHOPAL: The National Conference accumulated the ideas on challenges before the prosecutors and came up with a road map for possible…,2021-03-30 05:58:05,2,0,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,0,0,1,55
92,1375986400894414850,RT @homeupgov: Congratulations to the entire team of Police &amp; Prosecutors for ensuring capital punishment in a gruesome triple murder &amp; rap…,2021-03-28 01:41:37,18,0,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,0,0,1,55
93,1375652645839327239,"RT @homeupgov: Under the dynamic leadership of Hon’ble CM UP Sri @myogiadityanath ji, UP has recorded a dip in heinous crimes including cri…",2021-03-27 03:35:23,91,0,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,0,0,2,55
94,1368871689682059269,https://t.co/LmVANb2OYb,2021-03-08 10:30:17,7,19,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
95,1323811823116820481,बीते 24 घण्टों में 11 आरोपियो को मिली आजीवन कारावास की सजा - https://t.co/ubYbOvV6Np,2020-11-04 02:18:28,13,28,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
96,1322816035288854529,https://t.co/GYtePHJ8r9,2020-11-01 08:21:34,12,38,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
97,1322221985393303553,https://t.co/fZGzGlC9kO,2020-10-30 17:01:01,9,16,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
98,1321335147858333696,"In 7 days, 86 criminals were sentenced to life imprisonment, 96 to more than 10 years of imprisonment, 72 to less t… https://t.co/xzC2iTioT0",2020-10-28 06:17:03,3,10,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
99,1319682109959598085,10 criminals punished with life imprisonment within 24 hours in UP. Prosecution Directorate is pursuing such cases… https://t.co/6nYQVqxWxN,2020-10-23 16:48:28,6,16,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
100,1319501035262545920,हर थानों पर महिला हेल्प-डेस्क खुल गये। https://t.co/SKI4FfmLdX,2020-10-23 04:48:56,6,21,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
101,1319453630680870913,अपराधियों को सज़ा दिलाने का अभियान जारी https://t.co/nKN1y1g7iG,2020-10-23 01:40:34,12,25,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
102,1319316496397463552,Times of India https://t.co/xqZyo74oY5,2020-10-22 16:35:39,6,21,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
103,1319271641902313478,"UP can be compared only with UP. Had it been a country, it would have been 5th largest country in the world populat… https://t.co/SIWRlgVrFd",2020-10-22 13:37:24,3,9,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
104,1319271027239628810,https://t.co/BiPh0xlMsc,2020-10-22 13:34:58,3,5,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
105,1319212004549169152,आम नागरिकों एवम् महिलाओं के लिए हेल्प-डेस्क की शुरुआत की गयी। अपराधियों को सज़ा दिलाने का अभियान जारी है। https://t.co/09EgHuil68,2020-10-22 09:40:26,12,28,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
106,1318768059855765504,23 criminals of crime against women sentenced to life imprisonment in 23 hours. https://t.co/r3rjgOJvMV,2020-10-21 04:16:21,13,29,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
107,1318756541919424513,Pursuing the cases of crime against women in courts to get such criminals punished. https://t.co/3LGUqYXvl9,2020-10-21 03:30:35,11,30,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
108,1318513778896424962,उत्तर प्रदेश अभियोजन निदेशालय द्वारा अपराधियों को सज़ा दिलाने का अभियान चलाया गया है। https://t.co/KTFjMZdx9b,2020-10-20 11:25:56,15,31,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
109,1318434455510413313,एनसीआरबी (NCRB) द्वारा प्रकाशित अपराध के आंकड़ों (Crime in India 2019) के अनुसार उत्तर प्रदेश में महिलाओं के खिलाफ… https://t.co/Gr7R3qbYug,2020-10-20 06:10:44,24,48,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
110,1318369339561570304,बाल-अपराध के अपराधियों को सजा दिलाने में उत्तर प्रदेश देश में पहले नंबर पर है। उत्तर प्रदेश अपराधियों को सजा दिलाने… https://t.co/heAuD58YmT,2020-10-20 01:51:59,44,82,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
111,1318124431877697538,"कुल अपराध के मामलों में से जिन मामलों में अपराधियों को सजा दी जाती है, उसका प्रतिशत भारत में सबसे अधिक उत्तर प्रदेश… https://t.co/VjeUGvva8t",2020-10-19 09:38:48,81,203,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
112,1318005217657458688,महिलाओं के खिलाफ अपराध में उत्तर प्रदेश सबसे ज्यादा अपराधियों को सजा दिलाने में नंबर 1 है। ऐसा इसलिए है क्योंकि अदा… https://t.co/kYHOqBZCCU,2020-10-19 01:45:05,82,183,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
113,1317859536749826048,Uttar Pradesh Prosecution has taken a lead in digitising every work of prosecution on e-prosecution portal of gover… https://t.co/absLrGvOw3,2020-10-18 16:06:12,37,91,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
114,1317839992295575552,उत्तर प्रदेश अभियोजन ने भारत सरकार के ई-अभियोजन पोर्टल पर अदालत में अभियोजन के हर काम को डिजिटल बनाने का बीड़ा उठा… https://t.co/8gJRuBk04O,2020-10-18 14:48:33,116,230,Twitter Web App,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
115,1094992959701950464,Please vote for UPCOP mobile app which is competing for SKOCH Award at national level through your twitter id. Plea… https://t.co/sdSBtTqBnr,2019-02-11 16:14:00,3,7,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
116,1094992283357900800,Please vote for UPCOP mobile app which is competing for SKOCH Award at national level through your twitter id. Plea… https://t.co/0cVXYeSvTU,2019-02-11 16:11:18,2,5,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
117,1094992025936637953,Please vote for UPCOP mobile app which is competing for SKOCH Award at national level through your twitter id. Plea… https://t.co/zYCQZRrZMu,2019-02-11 16:10:17,4,7,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,0,55
118,1091923146171592704,@kumbhMelaPolUP @Uppolice @PMOIndia @UPGovt @IndiaatUNESCO @incredibleindia @yogrishiramdev @uptourismgov… https://t.co/KDuCfA4NK3,2019-02-03 04:55:39,11,28,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,1,0,8,55
119,1091923089821179904,"https://t.co/iEFZ1U5frJ
डाउनलोड करें UPCOP मोबाइल ऐप्प :
UPCOP App is Providing Services for:
1. Register e-FIR  (ई… https://t.co/kgUSUWUEty",2019-02-03 04:55:26,5,4,Twitter for iPhone,1187454391,ashuips1992,Ashutosh Pandey,2013-02-16 20:57:55,"1992 batch IPS, UP cadre",24,382,73,India,2,0,0,55
120,1399702996624187400,"12वी की परीक्षा होगी या नहीं कुछ ही देर में होगा फैसला, पीएम  मोदी को अहम बैठक शुरू।",2021-06-01 12:22:54,3,8,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",0,0,0,558
121,1399631688888586244,मुख्यमंत्री की कड़क छवि के शिकार जहां लापरवाह अधिकारी और माफिया होते हैं वहीं दूसरी तरफ बच्चों से सीएम का बहुत लगाव… https://t.co/MGGc7Y3yNS,2021-06-01 07:39:33,6,19,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
122,1399628217477079040,"छह गज की दूरी, मास्क और टीका जरूरी, सीएम योगी आदित्यनाथ अपने निरीक्षण में लोगों को यही बात समझा रहे हैं । https://t.co/tFE5rKQp5M",2021-06-01 07:25:45,6,23,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
123,1399604845175209987,शराब सिंडिकेट को जहरीला केमिकल उपलब्ध कराने वाले विजेंदर कपूर के समर्थन में क्यों उतरे सांसद सतीश गौतम? माफियाओं को… https://t.co/y0KvzrSfId,2021-06-01 05:52:53,9,42,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
124,1399303556109258752,इस बार का कैराना बन सकता है अलीगढ़ का टप्पल गांव? हिंदुओ के पलायन की खबर से सनसनी। राजनैतिक रोटियां सेकने के लिए ने… https://t.co/ztuFRObwr3,2021-05-31 09:55:40,14,47,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
125,1399298457815306240,Good evening ब्रांड ने अलीगढ़ में 70 से ज्यादा लोगो को हमेशा के लिए good Night कहा जहरीली शराब से अब तक मर रहे लोग… https://t.co/aIqjRjyH4z,2021-05-31 09:35:24,11,36,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
126,1399272223051968512,"अलीगढ़ में सफेदपोश शराब माफिया के खिलाफ जल्द शुरू होगा ऑपरेशन 
अलीगढ़ में शराब माफियाओं का काम करने का पैटर्न बि… https://t.co/rdv6pYaY9U",2021-05-31 07:51:09,10,22,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
127,1399271539845959684,"शराब माफियाओं का रिकॉर्ड भी था खराब, पुराने मुकदमें होने के बावजूद पुलिस ने भी नहीं दिया कोई ध्यान अलीगढ़ में माफि… https://t.co/O654AkUKJ4",2021-05-31 07:48:26,9,28,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
128,1399270981068234755,"अलीगढ़ में हफ्ता वसूली के पैटर्न पर चल रहा था काम
जिले के एक बड़े अधिकारी ने हफ्ते का रेट 5 गुना बढ़ा दिया था
निचले… https://t.co/NZsHwKgwgh",2021-05-31 07:46:13,7,25,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
129,1398965653223055363,"पूर्वांचल के बाद पश्चिम में भी सक्रिय हुए एके शर्मा यहां के नौ जिलों में बाटेंगे मेडिकल किट , मोदी सरकार के २ साल… https://t.co/WpgXgXiefx",2021-05-30 11:32:57,7,17,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
130,1398950556203323392,"कोरोना कर्फ्यू में राहत ,शर्त के साथ खुलेंगे बाजार लेकिन 600 केस जिस जिले में एक्टिव है वहा अभी कोई छूट नहीं।",2021-05-30 10:32:58,9,31,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",0,0,0,558
131,1398584973053939713,"शाम की दवाई ने किसी का खेल बिगाड़ा तो किसी का बनाया, शराब की ओवर रेटिंग, क्वालिटी कंट्रोल बहुत जरूरी । सिंडिकेट और… https://t.co/GcIsEYiXyg",2021-05-29 10:20:16,6,30,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
132,1397562117692162048,जहांगीरपुर थाना क्षेत्र का मामला है https://t.co/ogRUmM88Uz,2021-05-26 14:35:48,2,7,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,0,558
133,1397549705966456835,@bulandshahrpol बुलंदशहर में कोरोना काल की घुड़चढ़ी का बिना मास्क और सोशल डिस्टेंसिंग के आनंद ले रही जनता।… https://t.co/IKwx8ZRyq4,2021-05-26 13:46:29,0,1,Twitter for Android,1977933968,AnuragChaddha,Anurag Chaddha,2013-10-21 08:19:02,"Editor In Chief @News1IndiaTweet , Investigative journalist , Views personal , Keeps eye on politics",100,4369,226,"Noida, India",1,0,1,558
