,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation
51,1399416292617207808,RT @kikixbabyx: shower time;) which one of you would fuck me hard in the shower? #horny #dm #dick https://t.co/RMxdIEf58h,2021-05-31 17:23:38,5,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
52,1399384755980967936,"RT @cuddlyprincessb: Even when I’m not gooning, I wanna make sure my followers do 🥵 this is your sign to drop everything and goon to my per…",2021-05-31 15:18:19,193,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
53,1399370361528111105,RT @cuddlyprincessb: All I did today and I’m nowhere near stopping 🥵🥵🥵🥵 https://t.co/PgDSk3vciq,2021-05-31 14:21:07,1935,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
54,1399321225852239875,Who loves a bit of tight foreskin 🥰🥰🥰 #cock #dick #horny #nudes #dm #fucktribute #cocktribute #cockrate #dickrate… https://t.co/aNNdHJem0w,2021-05-31 11:05:53,0,1,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
55,1399121805319811072,RT @kikixbabyx: who wants to lick me clean?☺️ #horny #lickme #pussy #tightpussy https://t.co/jTG67jDBcH,2021-05-30 21:53:27,7,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
56,1399121784004399107,@kikixbabyx You know I do baby!!,2021-05-30 21:53:22,0,1,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
57,1398924357934723073,RT @http_sins: https://t.co/euSXXXEYKY,2021-05-30 08:48:52,336,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
58,1398924035073978371,"RT @XxNemegoonerxX: I don't want to ever stop edging , it feels so good, pure filth bliss , porn is swallowing me and I love it https://t.c…",2021-05-30 08:47:35,108,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
59,1398718299190575104,"RT @KristiLacroix2: I hope you enjoy this cockpilation of me bouncing on cocks almost as much as I enjoyed bouncing on them!

https://t.co/…",2021-05-29 19:10:04,104,0,Twitter for Android,1162775019245723649,HornyScotsman98,Calum,2019-08-17 17:15:52,bi  22😉😉 DM me If you want to see my sex doll,45,187,548,"Scotland, United Kingdom"
60,1399274964805505026,"RT @md_thats_me893: fuck it, hear loves thank you all for the love and sorry for the late humpday post but goodmorning ;) RT,like and comme…",2021-05-31 08:02:03,22,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
61,1399274926519971842,RT @md_thats_me893: Can I get some more congratulations 🥳 Spent 4 years learning I could make more in 40 seconds 🥵. Oh well I'll pay it off…,2021-05-31 08:01:54,2,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
62,1399274903199621120,"RT @md_thats_me893: Yes that's actually mine 🥰🤫😺🤯
#nolimits #kink #raceplay #horny #cumslut #latina #milf #slut #breed #retweet #newyork #n…",2021-05-31 08:01:48,7,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
63,1399274882798473222,"RT @md_thats_me893: here it is loves. Make sure to comment, like and RT &lt;3
#nolimits #dox #kink #rapekink #raceplay #horny #rapeplay #cumsl…",2021-05-31 08:01:43,16,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
64,1399274602707050503,RT @youngpuzzy: I’m so #horny watching this 😞 https://t.co/h9o4NRJg8h,2021-05-31 08:00:37,11,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
65,1399272859667599363,RT @BzoeMegan: Ass for days😩😍 #horny https://t.co/ApRZEg3NFB,2021-05-31 07:53:41,3,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
66,1399272609850617858,@thiccxbaby 😍😍,2021-05-31 07:52:42,0,1,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
67,1399272548055928841,RT @thiccxbaby: Post shower. Wanna cum make me all dirty and full of cum?😘😍#horny #fuckme #daddysgirl #goodgirl #mommy #mommykink #fetish #…,2021-05-31 07:52:27,8,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
68,1398886378243379204,@aIannnaxx Dm me 😍,2021-05-30 06:17:57,0,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
69,1398679864882851841,@CallhermsThroat good morning 🥰,2021-05-29 16:37:20,0,1,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
70,1399274964805505026,"RT @md_thats_me893: fuck it, hear loves thank you all for the love and sorry for the late humpday post but goodmorning ;) RT,like and comme…",2021-05-31 08:02:03,22,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
71,1399274926519971842,RT @md_thats_me893: Can I get some more congratulations 🥳 Spent 4 years learning I could make more in 40 seconds 🥵. Oh well I'll pay it off…,2021-05-31 08:01:54,2,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
72,1399274903199621120,"RT @md_thats_me893: Yes that's actually mine 🥰🤫😺🤯
#nolimits #kink #raceplay #horny #cumslut #latina #milf #slut #breed #retweet #newyork #n…",2021-05-31 08:01:48,7,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
73,1399274882798473222,"RT @md_thats_me893: here it is loves. Make sure to comment, like and RT &lt;3
#nolimits #dox #kink #rapekink #raceplay #horny #rapeplay #cumsl…",2021-05-31 08:01:43,16,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
74,1399274602707050503,RT @youngpuzzy: I’m so #horny watching this 😞 https://t.co/h9o4NRJg8h,2021-05-31 08:00:37,11,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
75,1399272859667599363,RT @BzoeMegan: Ass for days😩😍 #horny https://t.co/ApRZEg3NFB,2021-05-31 07:53:41,3,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
76,1399272609850617858,@thiccxbaby 😍😍,2021-05-31 07:52:42,0,1,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
77,1399272548055928841,RT @thiccxbaby: Post shower. Wanna cum make me all dirty and full of cum?😘😍#horny #fuckme #daddysgirl #goodgirl #mommy #mommykink #fetish #…,2021-05-31 07:52:27,8,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
78,1398886378243379204,@aIannnaxx Dm me 😍,2021-05-30 06:17:57,0,0,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
79,1398679864882851841,@CallhermsThroat good morning 🥰,2021-05-29 16:37:20,0,1,Twitter for iPhone,744750129609998337,kfkffmdm,justin,2016-06-20 04:34:02,dm is open|male 22,18,282,1118,
80,1399719359627603971,@PonzoJake @SaraCarterDC Thx for permission,2021-06-01 13:27:55,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
81,1399719227590856709,@effinalavina @SaraCarterDC If u say so,2021-06-01 13:27:24,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
82,1399647248070348801,@KurtSchlichter Democrats,2021-06-01 08:41:22,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
83,1399223433334988802,@BreitbartNews Disgusting,2021-05-31 04:37:17,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
84,1399110832445956104,@jsolomonReports But not on MSM,2021-05-30 21:09:51,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
85,1399110460545409024,"@BreitbartNews Women , black, homosexual , Democrat in office is untouchable . Also a racist",2021-05-30 21:08:22,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
86,1398527585311772674,@DanCrenshawTX U sold out president trump,2021-05-29 06:32:14,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
87,1398527040110968834,@w_terrence Pride of the democrats,2021-05-29 06:30:04,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
88,1398526885575942144,@shane_pruitt78 Preach,2021-05-29 06:29:27,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
89,1398526791824953345,@RyanAFournier Boys cannot be girls,2021-05-29 06:29:05,0,0,Twitter for iPhone,2231746993,MdmMcCoy,Mike McCoy,2013-12-05 16:45:48,"Follower of Jesus Christ, husband, father, and owner of 3 dogs.",63,52,141,
