UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot
9.07E+17,hrmsqd,10-09-2017 13:07,19,186,204,OLIVIA O’BREINS TOUR,0,0.3,0.433333333,2315.6,1.3,5787,1
2749306087,mramorr1,20-08-2014 15:01,0,75,21,0,0,2,0,0,0,5195,1
1.09E+18,HollickRaelyn,16-01-2019 19:34,156,460,675,"California, USA",7.833333333,1,0,0,0.033333333,1188,1
1.09E+18,P0PCRAUE,27-01-2019 14:29,0,790,2,0,0.033333333,0.833333333,0.866666667,2082.533333,0.866666667,197,1
2597697475,meister_kwame,01-07-2014 09:08,68,2301,2535,0,0.333333333,0.6,0.933333333,11348.1,0,28746,1
1.10E+18,eziinneex,16-02-2019 20:13,49,786,345,0,0.066666667,0.766666667,0.9,7634.4,0.4,5975,1
2428627495,seohamms,05-04-2014 09:36,44,237,249,0,0.366666667,0.366666667,0.5,139.4,1.066666667,28085,1
1.11E+18,kevinburkholde8,21-03-2019 00:29,9,7,85,0,2,0.666666667,1.1,1056.2,0.033333333,53,1
8.50E+17,Avey222,07-04-2017 09:35,36,193,942,"St Louis, MO",1.066666667,0.833333333,1.166666667,30.6,0,2448,1
1.07E+18,KlagnutJ,27-11-2018 20:19,0,11,84,0,1.666666667,0,0.3,6.333333333,0,16,1
901724389,Marseillle_09,24-10-2012 12:18,30,54,0,0,0,1,0,0,0,3617,1
1.07E+18,thickforlove,06-12-2018 05:18,102,1720,132,"North Carolina, USA",1.3,0.266666667,0.8,2.6,17.46666667,459,1
8.97E+17,terrynuriman,13-08-2017 20:45,149,1231,2164,Germany,0.066666667,0.3,2.333333333,1227.033333,0,30435,1
1.08E+18,queenmoan,08-01-2019 05:51,100,3901,236,Neverland,0,0.333333333,0.733333333,2881.633333,0.933333333,5378,1
2876232537,HamelTC,14-11-2014 10:38,1,23,133,0,0.033333333,0.633333333,0.866666667,10255.9,0.566666667,476,1
1.11E+18,Alex48096218,11-03-2019 19:33,0,5,108,0,1.166666667,0.966666667,2.2,449.0333333,0,40,1
1.11E+18,Dolanz_heartu,21-03-2019 17:50,29,77,208,0,0.033333333,0.333333333,1.033333333,815.5,0.5,104,1
4582514543,MattCowboyTex33,23-12-2015 21:40,4,16,360,Aiken,0.066666667,0.133333333,0.1,0,0.166666667,8,1
1.03E+18,aligmc11,19-08-2018 20:39,0,141,1724,0,0,0.066666667,0,0.066666667,0.166666667,2,1
7.22E+17,kolot_50,19-04-2016 15:02,0,79,28,0,0,2,0,0,0,5238,1
8.62E+17,WorshipAdmin,08-05-2017 12:01,131,2155,706,"Colorado, USA",1.033333333,1.5,0,0.1,0.166666667,8283,1
1.11E+18,CougarSora,18-03-2019 13:41,115,26,41,0,0.4,0.833333333,0.366666667,31.83333333,2.766666667,119,1
2188042480,Ruin2day,19-11-2013 22:39,139,3038,2071,Dugout ,0.033333333,0.2,1.033333333,0.033333333,1.833333333,130618,1
8.90E+17,JamesALogan1,24-07-2017 16:37,7,100,1320,"bethelsprings,tn",1.266666667,0.833333333,1.1,173.2333333,0,16384,1
7.86E+17,AmericanGoldSPP,11-10-2016 22:44,160,12,143,"Palm Beach, FL",0.2,0.933333333,0.8,23.13333333,0.966666667,641,1
43606177,BSherSB,30-05-2009 22:26,0,953,249,0,0.233333333,0.7,0.766666667,536.1,3.733333333,6308,1
4832188317,j4m3sw4lcott,21-01-2016 09:21,142,39,58, Nigeria,0,0.1,1.366666667,0,0.2,424,1
185762468,eugin_ya,01-09-2010 19:45,0,33,25,0,0,1,0,0,0,2957,1
315682622,arttar87,12-06-2011 08:21,0,158,1410,Тольятти,0,1,0,0.033333333,0,6639,1
9.34E+17,jhazz_rei,23-11-2017 01:06,0,11,258,0,0,0.533333333,1.033333333,557.1,0.133333333,1067,1
1.07E+18,void_george,17-12-2018 00:38,134,125,493,"Marietta, GA",1.1,0.833333333,1,10.83333333,0,4830,1
1.11E+18,ibrahim52416212,30-03-2019 08:26,0,118,1187,0,0.5,0.966666667,1.633333333,322.7333333,0,4787,1
1.11E+18,Joff00322378,04-04-2019 17:25,0,10,173,0,2.6,0.633333333,1,61.23333333,0,56,1
3265486770,LuizXulaps,02-07-2015 00:37,0,194,1045,"Caxias do Sul, Brasil",0.1,0.9,1.533333333,662.7333333,0,2213,1
1.06E+18,DickTributer,09-11-2018 23:09,126,381,1448,UK,1.133333333,0.633333333,1.066666667,5.7,0.066666667,1630,1
2535327983,daniellefwisdom,08-05-2014 16:59,0,818,493,tx,0,0.266666667,0.7,2169.2,1,38322,1
9.55E+17,pirate2pt0,20-01-2018 03:37,160,1650,1032,in mean people's faces ,0.733333333,0.566666667,1.133333333,149.9666667,0.033333333,11622,1
1.05E+18,Samar3450,27-09-2018 13:28,78,108388,590,"Punjab, Pakistan",0.233333333,0.933333333,1.066666667,49.5,9.833333333,66448,1
1.09E+18,D972Mister,07-02-2019 15:11,0,5,79,0,1.566666667,0.866666667,1.3,2205.6,0,143,1
1.12E+18,MauroRo13459736,21-04-2019 18:55,0,7,354,0,0.233333333,1,1.633333333,161.7666667,0,127,1
181081093,RatchetSensai,21-08-2010 06:23,91,982,1920,Winterfell ,0.066666667,0.333333333,0.766666667,39.23333333,195.8,24601,1
1.01E+18,cheeekydee,01-07-2018 22:01,35,336,202,Queens,0,0.5,0.6,0.633333333,0.5,9123,1
58175844,ruactive2,19-07-2009 11:09,160,332,3215,CPH DK,0.333333333,0.766666667,1.3,2.6,0.033333333,10395,1
2325074985,kamaginv,05-02-2014 02:03,0,72,22,город . Владивосток,0,2,0,0,0.133333333,5206,1
1.03E+18,BoubaNadir,23-08-2018 20:57,52,2355,1905,0,0.433333333,0.633333333,1.6,7.333333333,0.266666667,117432,1
882701652,wwwtttttt1,15-10-2012 17:03,0,26,7,0,0,1,0,0,0,2867,1
1.08E+18,y2zdies,01-01-2019 14:02,9,38,66,0,0,0.466666667,0.166666667,1155.433333,0.166666667,1285,1
314903453,slythuga,11-06-2011 00:34,11,1117,531,"Atlanta, GA",0.066666667,0.333333333,0.733333333,748.2333333,0.166666667,227879,1
4780618703,RTpet73,12-01-2016 04:01,137,2298,3294,United Kingdom,1.966666667,0.533333333,1.366666667,32.76666667,0,21429,1
3006991461,rostandbenni,31-01-2015 04:44,0,151,1308,0,0.066666667,1.933333333,2,59.46666667,0,7541,1
489966217,Froz2504,12-02-2012 02:57,38,19,13,Сургут,0,1,0,0,0,3154,1
333328395,Olcha_Dilgizhek,11-07-2011 11:03,0,50,2,0,0,2,0,0,0,3467,1
615348740,D_Schweitzer94,22-06-2012 17:10,16,596,2060,United States,0.2,0.8,1.1,7514.1,0,31825,1
4497937641,davidcheoflore1,16-12-2015 01:47,0,980,4690,Schertz TX ,1.266666667,0.633333333,1.533333333,50.1,0.066666667,13211,1
437250059,Orehova_L,15-12-2011 05:32,0,65,45,0,0,2,0,0,0.033333333,5406,1
7.98E+17,2sebb20,13-11-2016 20:22,143,596,5000,In-between your thighs ,0.9,0.4,0.966666667,27.46666667,0.333333333,1555,1
32908791,mike_vaughan1,18-04-2009 15:10,22,234,314,"Texas, USA",0.033333333,0.233333333,1.266666667,5248.433333,0.3,4910,1
1.12E+18,sumantri212,18-04-2019 20:51,3,3,17,0,0.666666667,0.766666667,1,19.5,0,98,1
2325074985,kamaginv,05-02-2014 02:03,0,72,22,город . Владивосток,0,2,0,0,0.133333333,5210,1
4897817656,aOcvgPllmg42NNL,11-02-2016 12:10,0,86,1,0,0,1,0,0,0,5234,1
2766366858,XWaynes75,25-08-2014 13:44,119,401,806,"Ile-de-France, France",0.866666667,0.866666667,1.933333333,34.93333333,0,7835,1
1360644042,mileskabio,18-04-2013 00:34,7,2282,1501,mardel💸,0,0.4,0.566666667,18.43333333,1.366666667,16096,1
18379967,SoCalledMary,25-12-2008 22:07,91,1074,3164,0,0.233333333,0.4,0.766666667,40.06666667,0.2,43128,1
2515252834,KarinaMedeuova,28-04-2014 18:17,0,146,26,"Тверь, Россия",0,1,0,0,0,5220,1
734532902,Morgan_Lisaa,03-08-2012 09:15,68,73,39,0,0,1,0,0,0,4163,1
2749306087,mramorr1,20-08-2014 15:01,0,75,21,0,0,2,0,0,0,5204,1
2429243705,pauucb_,22-03-2014 17:09,139,187,269,0,0,0.333333333,0.966666667,3365.666667,0.033333333,2154,1
1568044428,ne_govori,04-07-2013 12:11,0,172,4,0,0,1,0,0,0,2871,1
526798952,___sorayak,16-03-2012 21:12,2,589,501,London,0,0.533333333,0.833333333,16052.4,0.233333333,9199,1
2973050927,pavelblinov2003,11-01-2015 13:35,0,65,0,0,0,1,0,0,0,5209,1
2973050927,pavelblinov2003,11-01-2015 13:35,0,65,0,0,0,1,0,0,0,5210,1
9.70E+17,Al_2705,03-03-2018 02:59,0,208,20,0,0,2,0,0,0,10679,1
9.80E+17,avproh2,30-03-2018 16:44,0,94,2,0,0,1,0,0,0,6589,1
1313903430,Alfa_Lobx,29-03-2013 14:02,149,428,25,Icon Cr: Old Xian (19 Days),0.033333333,0.733333333,0.966666667,3099.033333,0.033333333,167090,1
7.14E+17,vladimirov1963i,28-03-2016 15:22,0,92,2,0,0,1,0,0,0,5289,1
3251637472,PronyaevaKristi,13-05-2015 13:42,62,72,36,0,0,1,0,0,0.033333333,5312,1
293312470,frosiy123456,05-05-2011 03:52,0,32,1,0,0,1,0,0,0,6220,1
333328395,Olcha_Dilgizhek,11-07-2011 11:03,0,50,2,0,0,2,0,0,0,3473,1
913187808,frank_thetank26,29-10-2012 20:37,73,238,243,"Miami, Fl",0.333333333,0.466666667,1.3,3892.1,8.666666667,14136,1
1.11E+18,WowVideos7,22-03-2019 15:19,4,90,48,0,13,1,0,0,0.433333333,191,1
385004087,alexej_mir,04-10-2011 18:10,0,59,15,0,0,1,0,0,0,5257,1
7.22E+17,kolot_50,19-04-2016 15:02,0,79,28,0,0,2,0,0,0,5232,1
301394800,erMerry,19-05-2011 11:55,102,74,15,Russia,0,1,0,0,0.033333333,5849,1
4038287489,KetiFredi,25-10-2015 10:39,0,33,25,0,0,1.033333333,0,0,0,2882,1
856826370,gerardo63665738,01-10-2012 18:41,52,1093,1150,Chilangolandia,1.066666667,0.933333333,2.666666667,45.7,0,40025,1
1.10E+18,mckl3b,15-02-2019 13:09,0,130,375,0,0.166666667,0.7,1.6,91.36666667,0,78,1
1.07E+18,x0CcNNYbn6TEYb3,18-12-2018 06:11,0,1,47,0,0.066666667,1.033333333,1.433333333,740.5,0,132,1
211267565,MeFrancescaLe,02-11-2010 19:52,20,15112,4390,0,0,2,0,0.266666667,0.866666667,140861,1
3326781993,0123_filonencko,15-06-2015 12:10,0,101,0,0,0,1,0,0,0,5360,1
1.02E+18,stroker_the,29-07-2018 13:16,67,449,662,0,0.266666667,0.633333333,1.166666667,7.8,0.366666667,606,1
8.64E+17,AlejandroMR518,14-05-2017 22:11,5,114,310,0,0.666666667,0.866666667,1.033333333,49.33333333,0,5553,1
9.50E+17,IvanLeo93170594,08-01-2018 00:52,0,222,179,0,0.333333333,1.066666667,1.766666667,113.5333333,0,44675,1
3865693940,NiceGuy30462000,12-10-2015 04:15,124,1279,4418,United States,1.933333333,1.8,3.466666667,385.2666667,0,39847,1
1.10E+18,Najwa82332797,07-03-2019 02:10,0,18,0,0,8.633333333,1.033333333,0,0,0.166666667,114,1
1.07E+18,ozzy231231,03-12-2018 22:23,0,101,2075,0,0.433333333,0.833333333,1.1,412.6666667,0,1137,1
2578792763,sergexxxcon,02-06-2014 23:17,25,15,374,cuautilan izcalli,2.866666667,1.866666667,2.6,1112.9,0,3290,1
1.07E+18,Milfiliciouss,15-12-2018 23:28,45,4012,18,0,0.133333333,1,0,1.1,5.366666667,3216,1
3194842340,ReneF1,14-05-2015 02:04,108,638,2203,0,0,1,1,18.36666667,0,30015,1
2946128115,horndog_91,28-12-2014 17:52,66,1202,3852,0,0.366666667,0.866666667,1.5,183.5666667,0,35916,1
1.11E+18,MalikaShehzadi1,02-04-2019 06:38,36,85,398,Pakistan,0.666666667,0.933333333,1.833333333,69.13333333,0,405,1
1.03E+18,KPubefairy,20-08-2018 13:56,110,796,109,"Wales, United Kingdom",1.933333333,0.633333333,1.666666667,4,1.933333333,2173,1
101641624,sukaewean,04-01-2010 03:03,0,65,571,0,0,0.9,1,196.1666667,0,3004,1
9.56E+17,jcroldanroldan1,24-01-2018 04:06,0,393,3734,0,0.766666667,1.066666667,1.1,158.7,0,9382,1
1.10E+18,Sariw56676073,07-03-2019 02:11,0,12,0,0,8.233333333,1.033333333,0,0,0.333333333,114,1
1.04E+18,Cris9666450351,03-09-2018 04:12,0,19,44,0,0.766666667,0.8,1.4,97.53333333,0,1845,1
125706019,Grinder0420,23-03-2010 16:13,96,2305,2587,0,0.1,0.7,1.1,22.43333333,0.066666667,143508,1
1055696622,Giovannini8,02-01-2013 17:56,0,1755,2130,0,0.833333333,1.766666667,3.6,138.7333333,0,150737,1
613357772,THChennai,20-06-2012 11:24,145,62144,297,"Chennai, India",0.466666667,0.266666667,1.166666667,9.7,11.7,21157,0
284920800,news18dotcom,20-04-2011 06:14,75,109825,161,India,0.6,0.933333333,0.333333333,5.366666667,6.366666667,78784,0
1943418931,polimernews,07-10-2013 08:07,102,237690,156,Chennai,2.3,1,0,1.7,10.96666667,85765,0
7.41E+17,MalaimurasuTv,09-06-2016 07:58,0,7449,323,"Chennai, India",0,1,0.9,0,0.133333333,38658,0
7.78E+17,newsglitzcom,19-09-2016 12:43,0,1271,1022,0,1.833333333,1.9,1.4,0.4,0.766666667,2482,0
1591105346,tangedconews,13-07-2013 14:12,0,989,118,Tirupur,0,0.466666667,0,0,0.233333333,2100,0
8.29E+17,Suyaatchi,07-02-2017 15:05,0,108,0,0,0,1,0,0,0.033333333,862,0
4087953322,Arappor,01-11-2015 06:03,23,6727,120,"Chennai, India",0.733333333,0.9,0.533333333,8.566666667,12.36666667,2173,0
1073676020,IndiaTodayFLASH,09-01-2013 12:46,62,1105348,118,0,1,0.466666667,1.366666667,10.4,0,210880,0
57279305,NatarajIPS,16-07-2009 08:20,159,2686,49,Chennai,0.166666667,0.633333333,0.2,8.1,1.666666667,548,0
28995530,vikatan,05-04-2009 14:32,23,535237,13,"Tamilnadu, India",1.466666667,0.966666667,0.033333333,8.3,28.9,116135,0
9.23E+17,fx16pix,24-10-2017 03:25,126,2257,627,"Chennai, India",0.766666667,1.033333333,1.466666667,5.5,34.5,6712,0
4889819537,deccanchennai,08-02-2016 21:13,151,520,87,"Chennai, India",1.1,0.566666667,2.566666667,1.9,0,1725,0
19519947,DeccanChronicle,26-01-2009 04:16,91,63043,187,India,1.066666667,0.9,0.2,0.7,1.766666667,297998,0
245687754,PTI_News,01-02-2011 07:31,35,1931329,1,"New Delhi, India",0.1,0.3,0.133333333,100.0333333,297.3,56116,0
442782547,BBCIndia,21-12-2011 13:19,91,131942,343,India,0.3,0.833333333,0.433333333,254.2333333,17.13333333,16040,0
442782547,BBCIndia,21-12-2011 13:19,91,131943,343,India,0.3,0.833333333,0.433333333,254.2333333,17.13333333,16040,0
241069726,tamil_murasu,21-01-2011 11:33,61,1731,23,Chennai,0,1.666666667,0,0.1,0.233333333,780,0
1704625526,TamilTheHindu,27-08-2013 12:52,15,366005,8,"Chennai, Tamil Nadu, India",1.833333333,1.1,0.066666667,1.466666667,12.06666667,120148,0
128609455,maalaimalar,01-04-2010 16:54,136,170508,450,"Chennai, India",1.466666667,1.166666667,0.3,1.8,8.5,191728,0
134758540,timesofindia,19-04-2010 10:50,153,11751572,509,New Delhi,0.6,1.366666667,0.466666667,5.3,24.8,463028,0
171825995,Andrew_Sesuraj,28-07-2010 07:35,87,624,451,"Chennai, India",0.066666667,0.866666667,0.1,0.033333333,0.633333333,515,0
8.99E+17,KarthiAk57,18-08-2017 18:37,23,1101,1238,India,0.266666667,0.333333333,1.333333333,51.43333333,0.2,3696,0
88643957,anilachankunju,09-11-2009 11:26,119,32,2,New Delhi,0.133333333,0.6,0.633333333,86.46666667,0,27,0
1.05E+18,itisaprashanth,23-10-2018 16:46,85,227,15,"Chennai, India",2.033333333,0.4,0.7,26.7,1.566666667,1051,0
1.01E+18,Vishnuaiadmk1,20-06-2018 04:41,31,456,60,"Cuddalore, India",0.2,0.6,0.8,160.6333333,2.933333333,147,0
1.01E+18,admk_surya,18-06-2018 07:45,0,112,12,0,0,0.033333333,0.033333333,0,0,1,0
1.01E+18,AdmkSivaranjan,20-06-2018 05:19,0,148,25,Salem,0.066666667,0.066666667,0.1,0.066666667,0,2,0
1.01E+18,rajivgandhi_n,19-06-2018 00:01,10,387,54,"Tiruchirapalli, India",0.2,0.7,0.733333333,12.63333333,3.266666667,48,0
1.01E+18,prabhaayyappan,18-06-2018 12:11,46,91,11,"Allinagaram, Theni",0,0.233333333,0.066666667,0,0.1,7,0
1.01E+18,admk_satheesh,11-06-2018 08:53,8,591,204,"Tamil Nadu, India",0,1,0,0.433333333,2.6,254,0
1.01E+18,Sai72100878,18-06-2018 09:27,0,217,29,"Chennai, India",0.1,0.066666667,0.033333333,0.066666667,0.133333333,3,0
1.01E+18,AdmkArun,14-06-2018 07:12,8,302,145,"Tiruppur, India",0.9,0.633333333,1.266666667,0.533333333,7.633333333,28,0
1.01E+18,SelvaMugavai,20-06-2018 02:04,0,176,55,0,0,0.2,0.3,0.1,1.233333333,6,0
1.01E+18,Veerasa23144200,19-06-2018 01:21,104,140,142,"Padmanabhapuram, Tamil Nadu",0.033333333,0.233333333,0.1,1.133333333,0.1,10,0
1.01E+18,SelvamAdmk,18-06-2018 10:20,0,125,11,"Coimbatore, India",0.033333333,0.033333333,0,0,0.033333333,1,0
1.01E+18,VHh0ryw5wTWZQgV,19-06-2018 12:27,9,411,142,"Tamil Nadu, India",0.3,0.266666667,0.333333333,0.766666667,2.333333333,12,0
1.01E+18,Jaganat39464129,18-06-2018 09:00,0,245,44,"Tirupathur, India",0.033333333,0.1,1.133333333,0.133333333,0.366666667,12,0
7.92E+17,maalaitamizhaga,27-10-2016 09:57,21,1147,4915,"Chennai, India",0,1,0,0.1,0.866666667,2603,0
1.01E+18,vijayadmk3,18-06-2018 05:40,19,432,220,"Salem, IN",0.933333333,0.8,1.1,6,0,130,0
7.36E+17,chandanmedia,27-05-2016 08:07,139,1455,364,"नई दिल्ली, भारत",0.966666667,0.766666667,0.966666667,195.4666667,5.366666667,3883,0
7.37E+17,SspGhaziabad,29-05-2016 13:05,0,53971,112,"गाज़ियाबाद, भारत",2.6,0.2,5.3,220,0,1953,0
8.97E+17,shivpal_rana,15-08-2017 06:30,36,24,49,0,0.033333333,0.233333333,0.133333333,0.033333333,0,7,0
7.75E+17,policemedianews,12-09-2016 14:34,98,4713,528,"नई दिल्ली, भारत",1.2,0.966666667,0.6,0.333333333,1.033333333,19148,0
4848168385,uppstf,02-02-2016 06:58,0,11090,63,"Lucknow, Uttar Pradesh",0.833333333,0.666666667,1.066666667,220.1666667,131.4333333,315,0
34245009,indiatvnews,22-04-2009 11:26,131,675330,28,India,2.1,1.833333333,0.333333333,10.86666667,32.3,426475,0
39743812,EconomicTimes,13-05-2009 12:54,120,3201871,44,0,1.7,0.833333333,0.6,2.933333333,4.533333333,386241,0
372754427,BBCHindi,13-09-2011 10:54,157,1122950,209,India/London,0.1,1.033333333,0.033333333,58.8,237.6666667,101591,0
1056850669,airnewsalerts,03-01-2013 04:15,114,2050934,15,"New Delhi, India",2.733333333,1.333333333,0.333333333,16.7,62.6,227527,0
98362607,News18India,21-12-2009 12:11,47,1035828,89,India,2.033333333,2,1.566666667,20.73333333,100.5333333,285841,0
39240673,abpnewstv,11-05-2009 12:25,40,8254265,165,India,2.333333333,1.933333333,0.6,20.3,99.3,194592,0
37034483,ndtv,01-05-2009 20:34,31,11375975,14,India,0.633333333,1.033333333,0.5,5.4,19.46666667,596778,0
37034483,ndtv,01-05-2009 20:34,31,11375976,14,India,0.633333333,1.033333333,0.5,5.4,19.46666667,596778,0
461841349,ZeeNewsHindi,12-01-2012 07:52,110,1868916,22,India,2.033333333,2.9,1.5,244.9666667,992.1666667,181026,0
177829660,THexplains,13-08-2010 04:41,74,592737,45,0,0.633333333,0.966666667,0.133333333,19.96666667,71.2,141753,0
29958928,TOIIndiaNews,09-04-2009 10:36,113,998792,22,"New Delhi, India",0,1,0,0.933333333,4.433333333,212603,0
123171317,NavbharatTimes,15-03-2010 06:49,103,758467,479,"Delhi, India",0.666666667,2.8,1.6,8.6,39.56666667,250352,0
2251588934,TheOfficialSBI,18-12-2013 07:27,158,3752949,20,0,0,0.866666667,1.1,0,0.033333333,347842,0
321271735,ndtvindia,21-06-2011 09:01,81,604495,35,New Delhi,0.2,2,0.066666667,63.4,245.8,116035,0
1966507722,DDNewsHindi,17-10-2013 10:22,121,615255,68,नई दिल्ली/भारत,0.4,0.933333333,0.1,96.2,115.4333333,91163,0
1734536606,News18_UK,06-09-2013 09:04,48,8764,42,"Dehradun, India",1.1,1,0.533333333,0.033333333,0.633333333,70674,0
1.03E+18,Dilipdubey03,26-08-2018 11:10,0,28,147,0,1.066666667,0.266666667,2.033333333,50.96666667,0.066666667,63,0
4743832831,upcopsachin,11-01-2016 15:17,157,4081,391,"Agra, India",0.4,0.4,2.3,89.16666667,11.56666667,3926,0
1331404556,AnjanaPed,06-04-2013 11:48,45,1108,796,0,0.233333333,0.4,2,1162,1.433333333,11218,0
1712709144,SkochSameer,30-08-2013 13:19,160,126294,1723,India,0.833333333,2.5,10.16666667,2545.233333,16.66666667,7697,0
7.23E+17,mobobistudios,20-04-2016 23:02,0,6679,3,0,0.166666667,0.533333333,1,1.466666667,5.266666667,55,0
7.23E+17,mobobistudios,20-04-2016 23:02,0,6678,3,0,0.166666667,0.533333333,1,1.466666667,5.266666667,55,0
3108258452,TAHLKANEWS,26-03-2015 12:06,129,2188,514,लखनऊ,0,1,0,0,0,96643,0
2318958582,rakeshbjpup,30-01-2014 14:05,82,3505,598,"Lucknow, India",0.233333333,0.5,1.6,150.0333333,80.33333333,5650,0
9.71E+17,CyberDost,05-03-2018 09:27,156,54217,76,India,9.6,6.4,4.8,704.2666667,2009.066667,432,0
7.93E+17,spgrpjhansi,01-11-2016 10:14,80,2372,90,"Jhansi, India",0,0.766666667,5.966666667,0.1,1.6,1653,0
1.01E+18,kumbhMelaPolUP,16-06-2018 17:14,102,10433,21,"Sangam, Prayagraj",4,1.2,13.46666667,821.4666667,108.6666667,1385,0
305086188,NBTMumbai,25-05-2011 16:27,90,7558,63,Mumbai,0.133333333,0.766666667,0.833333333,1.2,0,37578,0
444481070,AtulGargBJP,23-12-2011 09:14,133,17890,79,Ghaziabad,0.566666667,0.666666667,0.7,124.7,19.66666667,1726,0
1.03E+18,sdrf_up,09-08-2018 12:12,135,582,122,"Lucknow, India",0.6,0.5,0.6,9.166666667,27.16666667,20,0
4738670125,UD197,10-01-2016 14:16,107,417,230,0,0.033333333,0.366666667,4.866666667,338.7666667,0.966666667,1695,0
7.75E+17,SantoshMahiLko,11-09-2016 07:35,0,809,178,0,0.8,0.466666667,1.1,364.1,0.966666667,694,0
9.30E+17,devmuraribapu65,13-11-2017 12:45,127,92,147,"Vrindavan, India",0.033333333,0.633333333,0.7,0.033333333,0.7,22,0
9.63E+17,wpl1090,12-02-2018 08:31,103,3297,4,"Uttar Pradesh, India",0,0.2,3.4,0.8,2.733333333,758,0
78858865,927BIGFM,01-10-2009 09:41,60,301908,441,INDIA,0.966666667,0.9,0.7,5.233333333,10.73333333,19524,0
8.42E+17,BPRDIndia,16-03-2017 17:55,160,6051,152,India,0.566666667,0.733333333,0.566666667,15.63333333,6.966666667,1118,0
1.00E+18,fireserviceup,05-06-2018 05:43,91,332,41,"Lucknow, India",0.133333333,0.666666667,0.066666667,22.93333333,21,11,0
122658025,RajatSharmaLive,13-03-2010 12:52,39,3330365,22,Delhi,0.266666667,1,0.966666667,261.3,1022.833333,5163,0
136172389,skochgroup,23-04-2010 06:11,123,28472,250,India,1.166666667,5,2.5,16.66666667,44.83333333,3045,0
1535907986,Etahpolice,21-06-2013 06:46,129,13714,169,"Etah, UP, India",0.5,0.3,2,17.63333333,1.366666667,30895,0
1469482477,digbasti,30-05-2013 10:51,140,11595,11,0,0.366666667,0.333333333,1.233333333,160.5333333,5.366666667,1098,0
4833521534,digdevipatan,30-01-2016 05:05,151,2014,121,0,0.766666667,0.433333333,2.366666667,104.8,2,4785,0
2959280540,digmirzapur,05-01-2015 07:01,160,17353,205,"मिर्जापुर-विन्ध्याचल, भारत",0.533333333,0.133333333,2.1,57.16666667,0,7394,0
1469471533,ADGZonPrayagraj,30-05-2013 10:44,146,30020,236,"ADGOffice AshokNagar,Allahabad",0.366666667,0.366666667,2.266666667,70.4,4.5,9325,0
1476714007,adgzonevaranasi,02-06-2013 07:47,141,33446,75,IG OFFICE VARANASI,0.133333333,0.133333333,3.133333333,7.1,0.366666667,57081,0
7.11E+17,adgzonekanpur,19-03-2016 12:38,140,28421,178,"Kanpur, India",0,0.2,4.066666667,5.566666667,0.433333333,50608,0
1456517174,digmoradabad,25-05-2013 10:05,145,27077,27,"मुरादाबाद, उत्तर प्रदेश, भारत",0.633333333,0.033333333,2.933333333,12.4,0,239528,0
1398976800,igrangeagra,03-05-2013 06:29,138,17678,189,"Agra, India",1.8,0.066666667,3.733333333,76.33333333,0,47318,0
1469381294,shravastipolice,30-05-2013 09:54,132,6418,157,0,1.266666667,0.533333333,4.466666667,127.4333333,1.233333333,28760,0
1317707898,gorakhpurpolice,31-03-2013 04:41,134,17225,16,"गोरखपुर, भारत",0.333333333,0.933333333,5.4,45.06666667,6.466666667,7086,0
1471906255,kaushambipolice,31-05-2013 11:00,134,6551,169,"Uttar Pradesh, India",0.333333333,0.266666667,2.666666667,29.96666667,2.633333333,13014,0
2456384107,hathraspolice,21-04-2014 09:59,135,5492,232,0,0.533333333,0.266666667,2.566666667,14.33333333,0,37779,0
1399708710,IgRangeVaranasi,03-05-2013 13:20,142,22991,17,"Varanasi, India",0.233333333,0.166666667,3.166666667,22.76666667,0.733333333,15321,0
3178012657,sonbhadrapolice,28-04-2015 08:41,134,11014,142,Sonbhadra U.P India,0.3,0.633333333,2.3,33.1,7.1,7398,0
1331034252,jaunpurpolice,06-04-2013 08:23,132,5538,147,"Jaunpur, India",0.1,0.7,2.933333333,8.066666667,8.1,25194,0
8.10E+17,BngWeather,16-12-2016 06:40,142,5510,140,"Bengaluru, India",0.866666667,0.5,0.7,50.03333333,24.03333333,6147,0
7.92E+17,UdhampurPolice,29-10-2016 10:06,31,5238,153,"Udhampur, Jammu And Kashmir",0,0.966666667,1.166666667,3.666666667,19.63333333,681,0
8.27E+17,DHFWKA,01-02-2017 10:09,94,1286,1734,"Karnataka, India",0.9,1.066666667,0,1.566666667,7.633333333,1467,0
3657712400,digilocker_ind,23-09-2015 08:32,160,15500,20,"New Delhi, Delhi",0.033333333,0.766666667,1.766666667,3.266666667,8.933333333,1317,0
8.75E+17,BaramullaPolice,14-06-2017 13:58,160,6128,145,"Baramulla J&K,INDIA🇮🇳",0.166666667,0.7,1.2,43.4,28.53333333,533,0
264681786,KashmirPolice,12-03-2011 08:41,90,14163,96,0,1.366666667,0.3,0.933333333,9.4,15.16666667,6601,0
1.07E+18,DistrictPolice1,01-12-2018 04:56,71,40,73,"Chitradurga, India",0.633333333,0.666666667,0.4,10.66666667,0.8,165,0
7.40E+17,Tripura_Police,06-06-2016 13:31,33,2085,38,"Agartala, India",0.533333333,0.633333333,1.433333333,31.73333333,14.7,285,0
